item_id,source_type,condition,text,word_ai_prob,stylometric_ai_prob,word_count,type_token_ratio
fresh_2,fresh_model_generation,iter_round_1,"Before World War II, many Western European countries didn’t expect Germany to start another major war so soon. After World War I, Germany was weakened and forced to follow strict rules that limited its military power. People hoped peace would last and believed Germany wouldn’t try to fight again anytime soon. Meanwhile, countries like Britain and France were focused on solving their own problems and didn’t invest enough time or money preparing for another conflict. When Hitler came to power, he rapidly and secretly rebuilt Germany’s army, but other nations either didn’t notice or didn’t see it as a serious threat. When Germany launched its attack, many armies were unprepared, and Germany’s fast, clever tactics—using tanks and planes together—caught their enemies off guard. As a result, Germany quickly conquered large areas, surprising Western Europe and making it difficult to stop the invasion at the war’s outset.",0.46753274446926124,0.48248217791476167,156.0,0.7115384615384616
fresh_2,fresh_model_generation,iter_round_2,"Before World War II, most countries in Western Europe didn’t expect Germany to start another big war so soon. After World War I, Germany was weak and forced to follow strict rules that limited its military. People hoped peace would last and believed Germany wouldn’t try to fight again anytime soon. At the same time, countries like Britain and France were focused on their own problems and didn’t spend enough time or money preparing for another war. When Hitler came to power, he quickly and secretly rebuilt Germany’s army, but other countries either didn’t notice or didn’t think it was a real threat. So when Germany attacked, many armies were caught off guard. Germany’s fast and clever use of tanks and planes together surprised their enemies and helped them take over a lot of land quickly. Because of this, Western Europe was unprepared and struggled to stop the invasion at the start of the war.",0.43714408675585037,0.5357471572742196,162.0,0.6666666666666666
fresh_2,fresh_model_generation,iterative_final,"Before World War II, most countries in Western Europe didn’t expect Germany to start another big war so soon. After World War I, Germany was weak and forced to follow strict rules that limited its military. People hoped peace would last and believed Germany wouldn’t try to fight again anytime soon. At the same time, countries like Britain and France were focused on their own problems and didn’t spend enough time or money preparing for another war. When Hitler came to power, he quickly and secretly rebuilt Germany’s army, but other countries either didn’t notice or didn’t think it was a real threat. So when Germany attacked, many armies were caught off guard. Germany’s fast and clever use of tanks and planes together surprised their enemies and helped them take over a lot of land quickly. Because of this, Western Europe was unprepared and struggled to stop the invasion at the start of the war.",0.43714408675585037,0.5357471572742196,162.0,0.6666666666666666
fresh_2,fresh_model_generation,human_reference,"The losses incurred in WW1 by Europe at large can not be overstated . Their population was wrecked by conflict on their own soil which raged across the continent . Germany was far less impacted by localized violence then , say , France , and the dangers of early 20th century warfare left populations with poisoned land , low food security , and slow recuperation of population . Treaties placed on Germany were thought sufficient to keep the available government under control . The severe economic impositions made Germans limit their infrastructure to civic projects . You know , the kind of thing that increases population and develop quickly . Complacency , a generally difficult recovery , and the desire to move forward left many European nations flatfooted .",0.4410651818712401,0.16189234369892358,114.0,0.7982456140350878
external_0,external_ai_text,original_external,"Dominion Resources holds initial talks with East Midlands Electricity over takeover bid Dominion Resources, one of the largest energy companies in the U.S., has held preliminary discussions about acquiring East Midlands Electricity (EME) Plc, a regional power distribution company in central England, according to people familiar with the matter. Representatives from Dominion and EME met last week to discuss a potential deal that could value EME at more than £2 billion ($2.6 billion), said the people, who asked not to be identified discussing confidential information. The talks are ongoing and could still fall apart, the people added. Dominion sees EME as an attractive takeover target due to its stable base of more than 4 million customers in a region that has been growing faster than the rest of the U.K., the people said. However, there are significant regulatory and political hurdles to cross, including a general election in May. A takeover of EME would be the largest ever for Dominion and would serve to diversify its geographic reach and complement its regulated electric and natural gas utility businesses in parts of the Eastern U.S., the Dominion officials noted. Dominion Chief Executive Officer Thomas Farrell sees international acquisitions as key to the company’s long-term growth. In recent years, Dominion has looked at potential targets in Europe, including in the U.K. Before Dominion’s interest, EME had not been formally up for sale and has a stable major shareholder base, the people said. EME's majority investors are U.K.-based, while remaining shares are held by retail and institutional shareholders. EME employs more than 4,300 people and has a market value of about £1.96 billion. It owns and operates electricity distribution networks in central England, including Nottinghamshire, Leicestershire, Derbyshire, and Lincolnshire. EME is regulated by the British energy regulator Ofgem, which would have to approve any takeover of the company. EME has delivered stable returns and dividends for shareholders for the past decade. Continued on next page...",0.6846321432242369,0.6033610050268248,326.0,0.5521472392638037
external_0,external_ai_text,one_shot,"Dominion Resources has started initial talks with East Midlands Electricity (EME) about a possible takeover. Dominion, one of the largest energy companies in the U.S., recently met with EME representatives to explore a deal that could value the regional power distributor at over £2 billion ($2.6 billion), according to sources familiar with the discussions who asked to remain anonymous. The talks are still ongoing and may not lead to a deal. Dominion is interested in EME because of its stable customer base of more than 4 million in a region growing faster than much of the U.K. However, there are significant regulatory and political challenges ahead, especially with a general election scheduled for May. For Dominion, acquiring EME would be its largest takeover to date and would help diversify its geographic footprint, complementing its regulated electric and natural gas utilities in the Eastern U.S. CEO Thomas Farrell has emphasized international acquisitions as a key part of the company’s long-term growth strategy. Dominion has been exploring opportunities in Europe, including the U.K., for some time. Before Dominion’s interest, EME was not officially",0.6494573268087922,0.5922745964155806,185.0,0.654054054054054
external_0,external_ai_text,iter_round_1,"Dominion Resources has begun initial talks with East Midlands Electricity (EME) regarding a potential takeover. Dominion, one of the largest energy companies in the U.S., held preliminary discussions last week about acquiring EME, a regional power distributor in central England, according to sources familiar with the matter. The proposed deal could value EME at over £2 billion ($2.6 billion), though talks are ongoing and may still fall through, the sources added. Dominion views EME as an appealing target due to its stable customer base of more than 4 million in a region growing faster than the rest of the U.K. However, significant regulatory and political challenges remain, including an upcoming general election in May. If completed, this would be Dominion’s largest acquisition to date, expanding its geographic footprint and complementing its regulated electric and natural gas utilities in the Eastern U.S., according to company officials. CEO Thomas Farrell considers international acquisitions vital to Dominion’s long-term growth, and the company has recently explored opportunities in Europe, including the U.K. Before Dominion’s interest, EME had not been formally put",0.5638285393592187,0.5222592481786393,182.0,0.6868131868131868
external_0,external_ai_text,iter_round_2,"Dominion Resources, one of the biggest energy companies in the U.S., has started early talks about buying East Midlands Electricity (EME), a regional power distributor in central England. Sources close to the situation say representatives from both companies met last week to discuss a possible deal that could value EME at more than £2 billion ($2.6 billion). These talks are still ongoing and could fall through. Dominion is interested in EME because it has a stable customer base of over 4 million people in a part of the U.K. that’s growing faster than others. But there are major regulatory and political hurdles to clear, including a general election coming up in May. If the deal goes through, it would be Dominion’s biggest acquisition so far and help the company expand beyond its electric and natural gas utilities in the Eastern U.S. Dominion’s CEO, Thomas Farrell, sees international deals like this as key to the company’s future growth. In recent years, Dominion has looked at potential targets in Europe, including the U.K. Before this, EME wasn’t officially for sale and has a",0.5943883111336358,0.6640841728529074,187.0,0.6631016042780749
external_0,external_ai_text,iterative_final,"Dominion Resources, one of the biggest energy companies in the U.S., has started early talks about buying East Midlands Electricity (EME), a regional power distributor in central England. Sources close to the situation say representatives from both companies met last week to discuss a possible deal that could value EME at more than £2 billion ($2.6 billion). These talks are still ongoing and could fall through. Dominion is interested in EME because it has a stable customer base of over 4 million people in a part of the U.K. that’s growing faster than others. But there are major regulatory and political hurdles to clear, including a general election coming up in May. If the deal goes through, it would be Dominion’s biggest acquisition so far and help the company expand beyond its electric and natural gas utilities in the Eastern U.S. Dominion’s CEO, Thomas Farrell, sees international deals like this as key to the company’s future growth. In recent years, Dominion has looked at potential targets in Europe, including the U.K. Before this, EME wasn’t officially for sale and has a",0.5943883111336358,0.6640841728529074,187.0,0.6631016042780749
external_1,external_ai_text,original_external,"Subtitle: Automaker weighs options to build new vehicle, mirroring commitment to European consumers Date: [Insert Date] [City], [State] - In a strategic move that could reshape Nissan's footprint in the fiercely competitive European automotive market, the Japanese automaker is poised to make a pivotal decision next spring regarding the production of a brand-new vehicle specifically tailored for European consumers. With this decision, Nissan aims to solidify its commitment to the region and further enhance its market share. This move comes at a time when the European market is surging with demand for new, innovative automobiles. Industry experts believe that Nissan's plans to introduce a new vehicle will boost the company's position, leading to a potential increase in sales volume and market share across Europe. Over the past decade, Nissan has been diligently working to establish itself as a prominent player in the European market, steadily expanding its operations and delivering well-received models, such as the Micra and Primera. This new investment represents a significant next step for the company, cementing its long-term ambitions in the region. Nissan's forthcoming decision will be closely watched by industry analysts, potential investors, and eager consumers alike. The automobile manufacturer is known for its exemplary engineering, design, and reliability, traits that have long been recognized in the European market. With this new vehicle, Nissan aims to address the evolving needs and preferences of European consumers, who prioritize fuel efficiency, advanced safety features, and cutting-edge technology. The company is expected to leverage its expertise and innovative approach to develop a vehicle that aligns perfectly with the discerning tastes of European buyers. According to insiders familiar with the deliberations, Nissan is considering several European countries as potential locations for the production of this new vehicle. The decision will take into consideration factors such as manufacturing costs, access to skilled labor, infrastructure, supply chain efficiencies, and proximity to major European markets. Ultimately, Nissan's objective is to establish a lean and flexible production system that can respond efficiently to fluctuating market demands. Nissan's faith in the European market is substantiated by its recent market performance. The company witnessed impressive sales growth across the region, thanks to strong demand for its existing models. This momentum arguably positions Nissan favorably to undertake this ambitious project, capitalizing on its brand reputation and a strong distribution network. While the specific details of the new vehicle remain confidential, industry speculations suggest that it may fall within the compact or crossover segment. Nissan's commitment to reducing carbon emissions and adapting to stringent European emissions standards is expected to be duly reflected in the design and engineering of this vehicle. As Nissan prepares to announce its decision in the spring of 1997, the European automotive industry eagerly awaits the unveiling of this new venture. If successful, the move could not only contribute to Nissan's growth and profitability but also serve as a testament to the dynamism of the European marketplace. Only time will tell whether Nissan's strategic investment in the European market will yield the desired outcomes, but for now, all eyes remain fixed on the spring announcement that could forever alter the automaker's trajectory in Europe.",0.549358201864646,0.3962694481154872,523.0,0.5066921606118547
external_1,external_ai_text,one_shot,"Subtitle: Automaker Considers New Vehicle to Strengthen Commitment to European Customers Date: [Insert Date] [City], [State] – Nissan is gearing up for a major decision next spring that could reshape its presence in Europe’s competitive automotive market. The Japanese automaker is exploring options to build a new vehicle designed specifically for European drivers, underscoring its dedication to the region and aiming to boost its market share. This move comes amid rising demand for innovative cars in Europe. Industry experts believe introducing a new model will help Nissan increase sales and solidify its foothold across the continent. Over the past decade, Nissan has steadily grown its European operations with popular models like the Micra and Primera, and this planned investment marks an important next step in the company’s long-term strategy for the region. Nissan’s upcoming decision is attracting attention from analysts, investors, and eager customers. Known for its strong engineering, design, and reliability, Nissan hopes the new vehicle will meet European buyers’ evolving preferences—focusing on fuel efficiency, advanced safety, and cutting-edge technology. The",0.5869469525061571,0.391190383606388,177.0,0.6779661016949152
external_1,external_ai_text,iter_round_1,"Subtitle: Automaker Considers Building New Vehicle to Reinforce Commitment to European Consumers Date: [Insert Date] [City], [State] – In a strategic move that could reshape its presence in Europe’s highly competitive automotive market, Nissan plans to make a key decision next spring about producing a new vehicle designed specifically for European customers. This step aims to strengthen Nissan’s commitment to the region and boost its market share. The European market is currently experiencing strong demand for innovative vehicles, and experts believe Nissan’s new model could enhance the company’s position, potentially increasing sales and market share across Europe. Over the past decade, Nissan has steadily grown its footprint in Europe, expanding operations and introducing popular models like the Micra and Primera. This upcoming investment marks an important next phase in the company’s long-term plans for the region. Industry analysts, investors, and consumers are closely watching Nissan’s forthcoming decision. The automaker’s reputation for quality engineering, design, and reliability is well established in Europe. With this new vehicle, Nissan intends to meet evolving European preferences, focusing on fuel efficiency,",0.5475116147536345,0.4233872709863713,183.0,0.6284153005464481
external_1,external_ai_text,iter_round_2,"Subtitle: Nissan Considers Building New Car to Strengthen Ties with European Buyers Date: [Insert Date] [City], [State] — Nissan is gearing up to make an important decision next spring that could change its role in the competitive European car market. The Japanese automaker is thinking about producing a brand-new vehicle designed just for European customers. This move shows Nissan’s commitment to the region and aims to boost its market share. Demand for fresh, innovative cars is rising across Europe right now, and experts say Nissan’s new model could help the company grow its sales and presence there. Over the last ten years, Nissan has steadily built its reputation in Europe, expanding its operations and rolling out popular models like the Micra and Primera. This new project marks a big step forward in Nissan’s long-term plans for the market. People in the industry, investors, and car buyers are all watching closely as Nissan gets ready to announce its decision. The brand is well known in Europe for quality engineering, smart design, and reliability. With this new car, Nissan wants to respond to what European drivers care",0.5683713282383729,0.5129822562774712,189.0,0.6455026455026455
external_1,external_ai_text,iterative_final,"Subtitle: Nissan Considers Building New Car to Strengthen Ties with European Buyers Date: [Insert Date] [City], [State] — Nissan is gearing up to make an important decision next spring that could change its role in the competitive European car market. The Japanese automaker is thinking about producing a brand-new vehicle designed just for European customers. This move shows Nissan’s commitment to the region and aims to boost its market share. Demand for fresh, innovative cars is rising across Europe right now, and experts say Nissan’s new model could help the company grow its sales and presence there. Over the last ten years, Nissan has steadily built its reputation in Europe, expanding its operations and rolling out popular models like the Micra and Primera. This new project marks a big step forward in Nissan’s long-term plans for the market. People in the industry, investors, and car buyers are all watching closely as Nissan gets ready to announce its decision. The brand is well known in Europe for quality engineering, smart design, and reliability. With this new car, Nissan wants to respond to what European drivers care",0.5683713282383729,0.5129822562774712,189.0,0.6455026455026455
external_2,external_ai_text,original_external,"Introduction: In a significant effort to safeguard public health, China has embarked on a nationwide campaign aimed at screening all blood products for possible HIV contamination. The initiative, announced by the Chinese health authorities, seeks to enhance the safety of blood transfusions. This move aligns with the country's commitment to tackling the HIV/AIDS epidemic and ensuring the well-being of its citizens. Let's delve into the details of this crucial national endeavor. Body: The Chinese government, together with health authorities at both national and regional levels, has unveiled a comprehensive plan to test all blood products circulating throughout the country. This ambitious initiative was set in motion as part of a broader public health strategy to reinforce the safety standards in China's blood transfusion system. In recent years, China has made substantial progress in reducing the transmission of HIV through blood transfusions. Nevertheless, the potential risk of contaminated blood products remains, and the government aims to eradicate this threat entirely. The intensified screening efforts will not only protect the recipients of blood transfusions but also fortify the country's healthcare system. Under this new initiative, every blood product, including plasma, platelets, and other derivatives, will undergo rigorous testing procedures for HIV contamination before being made available for transfusion. The Chinese health authorities have instructed blood banks and medical facilities across the nation to adhere strictly to the updated guidelines to maintain optimal safety levels. To execute this nationwide campaign efficiently, the Chinese government is deploying additional resources and expertise. The necessary funds have been allocated to ensure that adequate testing equipment is available in all authorized blood centers. Additionally, expert training programs are being organized to familiarize healthcare professionals with the latest methods and techniques to accurately detect HIV in blood products. China's National Health Commission has stressed the significance of collaboration and information exchange between healthcare institutions to guarantee the success of this campaign. Enhanced communication channels will ensure that any potential contamination is swiftly identified and necessary preventive measures are implemented to guarantee patient safety. The introduction of this campaign coincides with China's commitment to the Joint United Nations Programme on HIV/AIDs (UNAIDS). The UNAIDS 90-90-90 goal aims to diagnose 90% of all HIV-positive individuals, provide antiretroviral therapy for 90% of diagnosed cases, and achieve viral suppression for 90% of treatment recipients. This national drive to test all blood products for HIV contamination aligns closely with the objective of curbing HIV transmission rates nationwide and contributes significantly to global efforts against the virus. Conclusion: China's initiative to thoroughly screen all blood products for HIV contamination represents a commendable step towards enhancing the safety of blood transfusions. By prioritizing public health and committing to the UNAIDS goals, China is not only protecting its citizens but also demonstrating its determination to contribute to worldwide efforts to combat the HIV/AIDS epidemic. This national drive will undoubtedly strengthen China's healthcare system by ensuring the highest standards of safety and accountability in its blood transfusion practices.",0.4214266034077306,0.3941037735354897,492.0,0.4898373983739837
external_2,external_ai_text,one_shot,"Introduction: In a major move to protect public health, China has launched a nationwide campaign to screen all blood products for potential HIV contamination. Announced by Chinese health authorities, this effort aims to improve the safety of blood transfusions and reflects the country’s ongoing commitment to fighting the HIV/AIDS epidemic and safeguarding its people. Let’s take a closer look at this important initiative. Body: The Chinese government, working with national and regional health agencies, has rolled out an extensive plan to test every blood product in circulation across the country. This ambitious effort is part of a broader strategy to strengthen safety standards in China’s blood transfusion system. While significant progress has been made in recent years to reduce HIV transmission through transfusions, the risk hasn’t been entirely eliminated, and the government is determined to address it fully. Under the new guidelines, all blood products—including plasma, platelets, and other derivatives—will undergo thorough HIV testing before they can be used. Blood banks and medical facilities nationwide have been instructed to strictly follow these updated protocols to ensure maximum safety. To support this campaign, the government is providing additional",0.6951308294488735,0.6039142665948172,194.0,0.6701030927835051
external_2,external_ai_text,iter_round_1,"Introduction: In a major effort to protect public health, China has launched a nationwide campaign to screen all blood products for potential HIV contamination. Announced by Chinese health authorities, this initiative aims to improve the safety of blood transfusions. It reflects the country’s commitment to addressing the HIV/AIDS epidemic and safeguarding its citizens’ well-being. Let’s explore the key details of this important national effort. Body: The Chinese government, along with health officials at both national and regional levels, has introduced a comprehensive plan to test every blood product circulating across the country. This ambitious program is part of a broader public health strategy to strengthen safety standards within China’s blood transfusion system. While China has made significant progress in reducing HIV transmission through blood transfusions in recent years, the risk of contaminated blood products still exists. The government’s goal is to eliminate this risk completely. Under the new initiative, all blood products—including plasma, platelets, and other derivatives—will undergo thorough HIV testing before being approved for transfusion. Blood banks and medical facilities nationwide have been instructed to strictly follow updated guidelines to maintain the highest safety",0.6056490372851737,0.4891759921093395,193.0,0.6373056994818653
external_2,external_ai_text,iter_round_2,"Introduction: China has launched a nationwide campaign to screen all blood products for HIV contamination in a major push to protect public health. Announced by health authorities, the effort aims to make blood transfusions safer and reflects the country’s ongoing commitment to fighting the HIV/AIDS epidemic. Let’s take a closer look at this important initiative. Body: The government, working with health officials across the country, has rolled out a plan to test every blood product in circulation. This move is part of a larger strategy to improve the safety of blood transfusions in China. While progress has been made in recent years to reduce HIV transmission through transfusions, there’s still a risk, and the government wants to eliminate it altogether. Under the new plan, all blood products—like plasma, platelets, and other derivatives—will be thoroughly tested for HIV before being used. Blood banks and medical centers have been told to follow these updated guidelines closely to ensure safety. To make this happen, the government is providing extra resources and expertise. Funding has been set aside to equip blood centers with the necessary testing tools,",0.7178864727718877,0.6495885737077037,189.0,0.6402116402116402
external_2,external_ai_text,iterative_final,"Introduction: China has launched a nationwide campaign to screen all blood products for HIV contamination in a major push to protect public health. Announced by health authorities, the effort aims to make blood transfusions safer and reflects the country’s ongoing commitment to fighting the HIV/AIDS epidemic. Let’s take a closer look at this important initiative. Body: The government, working with health officials across the country, has rolled out a plan to test every blood product in circulation. This move is part of a larger strategy to improve the safety of blood transfusions in China. While progress has been made in recent years to reduce HIV transmission through transfusions, there’s still a risk, and the government wants to eliminate it altogether. Under the new plan, all blood products—like plasma, platelets, and other derivatives—will be thoroughly tested for HIV before being used. Blood banks and medical centers have been told to follow these updated guidelines closely to ensure safety. To make this happen, the government is providing extra resources and expertise. Funding has been set aside to equip blood centers with the necessary testing tools,",0.7178864727718877,0.6495885737077037,189.0,0.6402116402116402
